排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,25450714,234312,52,9,第十一期,86815
2,一屋暗灯 全一季,7091711,154906,33,6,第八集,93038
3,我在无限游戏里封神 第四季,4824013,125336,31,10,第十集 · 拉塞尔公墓,86834
4,沉醉不醒,2946864,51230,31,13,第十一期,86740
5,大王万万不可！ 第一季,15487,3950,2,0,主题曲·山海一诺,94259
6,入蛊 全一季,417351,15548,10,4,Ⱄⱄᐝ第七回,93646
7,愚蠢的有钱人,1030687,24062,72,57,【花絮5】,93113
8,门生故旧,182087,11046,13,1,☆ 07·请君入瓮,93774
9,奇洛李维斯回信 番外篇,809779,55292,3,2,番外 ·  庆生宴,93420
10,再世权臣 第三季（下）,323618,18113,10,5,第五集 ·  烈火真金,93437
11,禁区,420934,11934,73,47,48 死角,92575
12,娑婆,877563,29344,11,4,第六集,93178
13,精神科医生神经了,97972,9468,9,0,主题曲①♪失控综合征,93567
14,秋燥 第一季,207838,12034,8,0,小剧场 · 第一聚,93438
15,逆鳞 第一季,153253,10380,8,0,花絮①,93750
16,液态欲望 全一季,653074,28494,21,9,EP06（下）,86692
17,玫瑰美人 全一季,28860,5148,4,0,主题曲《仲夏夜之梦》,94009
18,欲言难止,229112,9583,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
19,降水概率百分百,1006093,21776,20,6,特别彩蛋 ♡ 要迟到了,93005
20,余污 第一季,302111,14551,14,5,第七期,92701
21,蜉蝣,401722,19170,14,3,ೀ˖˚ 小剧场·雨后屋顶,93202
22,沉浮事,443033,12402,75,65,第柒拾贰集 有意为难,92895
23,初三的六一儿童节 第二季（上）,1373695,10978,15,7,第八集 · 暗战1992,93154
24,逐玉 第二季,888737,15630,21,9,第十二集 · 回京,92520
25,美人印,699702,30599,23,14,第12集,92611
26,只想和你好好的,36642,3205,4,0,✧ 开播倒计时 ✧,94176
27,伏特加与曼特宁,298956,10709,64,55,°☆. 第60集 « *,92968
28,嫁入高门的人,182633,5271,46,34,第40集,93169
29,闭嘴，你这假粉 全一季,2046997,25543,33,20,番外2 · 一日为友，终生为父,87641
30,怀火 全一季,218648,10931,23,9,小剧场·养你,91418
