排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,虚拟偶像团综丨《去世界尽头》,2291563,42264,12,0,《维尔维德档案部手记》幕后花絮·我们在大量梗中加入了少量剧情,94354
2,灯花笑 上季,355781,26255,4,0,倒计时三天·共事,94733
3,恒星时刻 第一季,153743,32456,1,0,歌曲《狮心》（Live）,94789
4,我花开后百花杀 第一季,20002,1414,3,0,预告 · 谋心局,94893
5,满城衣冠 全一季,1558356,47167,14,0,花絮② · 黑老大is coming,90878
6,金陵春 第一季,56660,3486,7,0,第一集,94497
7,搭界 第一季,133972,11464,5,0,主题曲 · 搭界,94617
8,秋燥 第一季,405623,15134,16,5,小剧场 · 夹娃娃,93438
9,入蛊 全一季,777374,19723,21,13,Ⱄⱄᐝ第十六回,93646
10,你的雪人能活多久 第一季,123793,26180,2,0,主题曲《爱你是写在雪中的诗》剧情版,93787
11,宋玉章 第一季,1206761,30008,2,0,预告壹 ·  天生几对,86589
12,清白之年,52440,7297,4,0,主役前采,94838
13,理想型,756048,13546,34,16,27·当局者迷,93439
14,嫡谋·第一季,186201,5942,8,0,第三集 · 「墨棋藏机」,94462
15,奇洛李维斯回信 番外篇,996253,64450,3,2,番外 ·  庆生宴,93420
16,娑婆,1238242,33670,18,10,作者原创小剧场·关于谢九的无限续冰配方,93178
17,逆鳞 第一季,353059,13646,18,5,第七剑,93750
18,玫瑰美人 全一季,81046,7300,10,3,第六期,94009
19,大王万万不可！ 第一季,171095,11952,11,2,第五集·王者何担,94259
20,再世权臣 第三季（下）,592412,22196,16,9,第九集 ·  承君一诺,93437
21,蜉蝣,705533,23197,22,8,ೀ˖˚ 第十集,93202
22,谁来言说夜晚 上季,651074,12326,32,6,第23集,94321
23,门生故旧,591267,16314,48,36,番外·交织①,93774
24,欲言难止,498375,16554,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
25,当你叫醒我,650561,12902,8,0,第四集,94268
26,解瘾,50445,7325,5,0,倒计时3天,94782
27,绰约,1835585,30441,22,1,律法小贴士·3则,86680
28,请与我同眠,40124,4915,13,0,第02集,93966
29,放学后别来我办公室 全一季,371044,14058,2,0,主题曲＜浪漫恒成立＞,86868
30,叛臣,48670,5883,7,0,花絮1,94684
