排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,4575908,123974,24,3,21061,5909,28.06%,4.77%,花絮04,93038
2,洄天 第一季,22786516,223372,43,5,19730,8016,40.63%,3.59%,520语音 · 最佳情侣大赛,86815
3,我在无限游戏里封神 第四季,3794225,117471,24,6,6989,4358,62.36%,3.71%,特别放送 · 拯救san值计划启动,86834
4,奇洛李维斯回信,46089905,525514,81,25,48973,25286,51.63%,4.81%,回信广播剧完结FT（下） · 花都冰室,85974
5,情蛊,36296074,400366,67,48,48662,29981,61.61%,7.49%,完结FT·下,86178
6,再世权臣 第三季（下）,135768,13223,5,2,691,499,72.21%,3.77%,第二集 ·  同舟共济,93437
7,早春晴朗,33183502,256461,57,24,20667,13546,65.54%,5.28%,完结FT,72230
8,沉醉不醒,2326950,45022,26,8,3254,1669,51.29%,3.71%,第八期,86740
9,娑婆,607724,25590,7,0,2510,0,0.00%,0.00%,第三集,93178
10,初三的六一儿童节,26118023,57551,275,243,6388,5160,80.78%,8.97%,番外5 失恋（2）,85562
11,我在无限游戏里封神 第三季,21959636,206013,91,21,28511,21049,73.83%,10.22%,破亿纪念单曲·神明所遗落的,81851
12,顶级掠食者 第二季,7066525,54056,36,16,4947,3942,79.68%,7.29%,启动音征集,86789
13,反差 全一季,7058026,55573,36,17,3879,2234,57.59%,4.02%,700W福利·521运动小语音,86684
14,天官赐福 第三季,69473787,256539,67,43,32044,26388,82.35%,10.29%,小剧场·元宵·花灯,82040
15,一颗苹果,12454420,144336,80,34,11714,5017,42.83%,3.48%,启动音试听 · 谢青寄,90818
16,放学等我 第一季,51045762,810221,53,18,62802,36379,57.93%,4.49%,1700W福利·P-特别小剧场「2022.12.2」,64911
17,奇洛李维斯回信 番外篇,578779,44835,3,2,3570,2893,81.04%,6.45%,番外 ·  庆生宴,93420
18,放学等我 第二季,29999004,432732,42,16,44318,34559,77.98%,7.99%,番外·恋爱纪念日,68837
19,愚蠢的有钱人,626518,18779,44,31,1573,706,44.88%,3.76%,【花絮3】,93113
20,天官赐福 第二季,71273996,346382,61,43,37492,34102,90.96%,9.85%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
21,天官赐福 第一季,84145034,946308,61,43,68053,36520,53.66%,3.86%,四千万福利·小剧场·从前有一位名师,52400
22,藏南晚星,18293936,195169,79,42,19460,14314,73.56%,7.33%,主题曲伴奏·途经,85110
23,降水概率百分百,758906,19703,16,3,1704,569,33.39%,2.89%,520语音 ♡ 餐桌故事,93005
24,初三的六一儿童节 第二季（上）,601583,9418,8,4,740,466,62.97%,4.95%,第五集 · 九龙的日与夜,93154
25,我在无限游戏里封神 第一季,71809776,975329,64,14,76696,43022,56.09%,4.41%,线下漫展VLOG,52347
26,吞海 第一季,50387043,520341,54,17,44468,27782,62.48%,5.34%,原创配乐·破晓,29187
27,于是麦麦决定离家出走,4972444,100681,38,23,8655,5284,61.05%,5.25%,花絮05,86179
28,太傅他人人喊打 第二季,2924881,40127,27,14,3039,1933,63.61%,4.82%,第十三集,86723
29,交易沦陷,27167144,166494,138,99,16546,9646,58.30%,5.79%,特别福利·星空沦陷,54171
30,魔道祖师 第三季,295318703,1537509,66,56,97606,90002,92.21%,5.85%,传讯符·忘羡,22602
31,我在无限游戏里封神 第二季（下）,19729685,243595,55,14,26825,22848,85.17%,9.38%,花絮06,76557
32,液态欲望 全一季,446758,24465,13,3,1461,527,36.07%,2.15%,520 · 专属番外,86692
33,吞海 第二季,31796311,265195,56,19,25400,23642,93.08%,8.91%,新年祝福,67085
34,再世权臣 第三季（上）,2598120,47840,34,10,3526,2729,77.40%,5.70%,第十集 ·  再度启程,86827
35,惹祸精,1061035,31175,42,14,1738,966,55.58%,3.10%,100福利·斯昭起床福利音,90987
36,小蘑菇 第二季,50296488,494027,46,33,50461,46949,93.04%,9.50%,全剧五千万福利,39605
37,魔道祖师 第一季,257821183,2255924,39,22,96822,64515,66.63%,2.86%,主创FT<下>,15861
38,我在无限游戏里封神 第二季（上）,19771273,321077,42,11,33151,28711,86.61%,8.94%,花絮06,71605
39,某某 第一季,97234737,1702592,43,28,77316,45116,58.35%,2.65%,伴奏|《梧桐说》,58219
40,吞海 第三季（上）,21979307,211271,38,16,17979,16835,93.64%,7.97%,OST·04 此地埋名,73221
41,偷风不偷月 上季,8125322,127934,41,18,10406,5807,55.80%,4.54%,300w福利·楚识琛（沈若臻）·风月语录,71389
42,欢迎进入梦魇直播间 第二季,6063865,44740,28,11,3480,2517,72.33%,5.63%,《今日没说法》⑤ ·「不平安疗养院」,90985
43,燎原,37252718,386738,43,34,38988,29665,76.09%,7.67%,FT,63688
44,将进酒 第一季,104880978,1427830,59,16,78208,53323,68.18%,3.73%,完结FT,25944
45,台风眼 第二季,28893693,151896,50,32,13323,12301,92.33%,8.10%,完结 FT,68664
46,魔道祖师 第二季,170225489,1412655,41,37,88818,81544,91.81%,5.77%,主役FT（下）,19059
47,吞海 第三季（下）,18918239,187302,51,18,18366,16622,90.50%,8.87%,破亿纪念•抒情主役版「晓」,76879
48,台风眼 第一季,34346595,288986,53,20,20428,12919,63.24%,4.47%,千万福利·富士山在等一片云,52404
49,我喜欢你的信息素 第一季,98994904,1496482,48,21,72341,45057,62.28%,3.01%,四千万福利,58217
50,偷风不偷月 下季,3578810,62527,35,17,4550,4276,93.98%,6.84%,100W福利·白噪音,77591
