排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,11089927,191906,49,12,32385,14011,43.26%,7.30%,番外一,93038
2,我在无限游戏里封神 第四季,6871603,137837,56,15,10766,8262,76.74%,5.99%,特别放送 · emoji大挑战,86834
3,满城衣冠 全一季,1709404,48865,16,2,2611,545,20.87%,1.12%,小剧场 · 绯闻,90878
4,奇洛李维斯回信,51638447,557302,98,41,52167,27581,52.87%,4.95%,OST A12 · 暗恋基本法,85974
5,洄天 第一季,27673840,244437,64,14,23099,11116,48.12%,4.55%,2500W特别福利 · 沈监察的工作日,86815
6,情蛊,39595336,429645,67,48,52009,32059,61.64%,7.46%,完结FT·下,86178
7,灯花笑 上季,962400,34538,9,0,5832,0,0.00%,0.00%,盛京杂谈·壹,94733
8,天官赐福 第三季,71307604,266984,67,43,33126,27332,82.51%,10.24%,小剧场·元宵·花灯,82040
9,我在无限游戏里封神 第三季,23453728,215946,91,21,29741,22118,74.37%,10.24%,破亿纪念单曲·神明所遗落的,81851
10,绰约,1895501,30901,24,2,1263,308,24.39%,1.00%,律法小贴士·4则,86680
11,早春晴朗,36262689,274667,57,24,22150,14536,65.63%,5.29%,完结FT,72230
12,天官赐福 第二季,72854051,355867,61,43,38282,34823,90.96%,9.79%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
13,理想型,932172,14738,44,24,1271,709,55.78%,4.81%,《理想型》插曲·后遗效应,93439
14,天官赐福 第一季,86284440,963718,61,43,68721,36944,53.76%,3.83%,四千万福利·小剧场·从前有一位名师,52400
15,一颗苹果,13507000,159825,82,35,13046,5734,43.95%,3.59%,完结FT · 谢谢光临,90818
16,谁来言说夜晚 上季,779403,13197,39,13,1260,499,39.60%,3.78%,第30集,94321
17,我在无限游戏里封神 第一季,73842221,994142,64,14,77416,43383,56.04%,4.36%,线下漫展VLOG,52347
18,宋玉章 第一季,1388218,32110,3,0,677,0,0.00%,0.00%,月历语音 · 静玉,86589
19,放学等我 第一季,53147524,830202,53,18,62708,36127,57.61%,4.35%,1700W福利·P-特别小剧场「2022.12.2」,64911
20,放学等我 第二季,31242732,445839,42,16,44522,34251,76.93%,7.68%,番外·恋爱纪念日,68837
21,魔道祖师 第三季,296803976,1543892,66,56,97548,89907,92.17%,5.82%,传讯符·忘羡,22602
22,入戏,8812720,93135,80,54,7542,5803,76.94%,6.23%,新春语音,82289
23,我在无限游戏里封神 第二季（下）,20756234,252999,55,14,27706,23656,85.38%,9.35%,花絮06,76557
24,再世权臣 第三季（下）,674061,23067,18,10,1922,1681,87.46%,7.29%,小剧场 · 由夯到拉锐评大铭男团,93437
25,魔道祖师 第一季,259449638,2274523,39,22,97163,64655,66.54%,2.84%,主创FT<下>,15861
26,藏南晚星,19382280,203208,79,42,20422,15109,73.98%,7.44%,主题曲伴奏·途经,85110
27,沉醉不醒,3703002,55215,41,22,4455,2706,60.74%,4.90%,小剧场·好好的,86740
28,默读 第五季,39156718,465694,47,34,46496,40092,86.23%,8.61%,电话,59100
29,小蘑菇 第二季,51572939,502970,51,34,51884,47679,91.90%,9.48%,破亿电话·双人,39605
30,台风眼 第二季,29561704,159193,50,32,13922,12872,92.46%,8.09%,完结 FT,68664
31,小蘑菇 第一季,50574720,926030,33,17,58415,39208,67.12%,4.23%,白噪音·漫步荒原,29125
32,吞海 第一季,51647462,531644,54,17,45288,28461,62.84%,5.35%,原创配乐·破晓,29187
33,魔道祖师 第二季,171147003,1419083,41,37,88852,81586,91.82%,5.75%,主役FT（下）,19059
34,台风眼 第一季,35426401,301670,53,20,21513,13515,62.82%,4.48%,千万福利·富士山在等一片云,52404
35,我在无限游戏里封神 第二季（上）,20460612,330155,42,11,33946,29391,86.58%,8.90%,花絮06,71605
36,娑婆,1358488,34512,20,11,3387,873,25.78%,2.53%,第十一集,93178
37,坠落,11425798,182420,59,22,15018,4993,33.25%,2.74%,番外二·新生,76041
38,我喜欢你的信息素 第一季,100242567,1512773,48,21,72292,44879,62.08%,2.97%,四千万福利,58217
39,某某 第一季,98237468,1718756,43,28,77440,45133,58.28%,2.63%,伴奏|《梧桐说》,58219
40,江医生 第一季,16623609,233782,49,27,22700,13804,60.81%,5.90%,千万播放福利第四弹·小剧场·猫,81852
41,于是麦麦决定离家出走,5776330,110294,51,32,9821,6011,61.21%,5.45%,花絮11,86179
42,默读 第四季,46011075,542804,31,23,42047,40197,95.60%,7.41%,骆一锅的一天,59099
43,吞海 第二季,32596410,271859,56,19,26055,24270,93.15%,8.93%,新年祝福,67085
44,将进酒 第一季,106041827,1441264,59,16,78340,53331,68.08%,3.70%,完结FT,25944
45,搭界 第一季,209405,12684,7,0,1038,0,0.00%,0.00%,EP02  彩蛋,94617
46,逆鳞 第一季,395296,14335,20,6,1469,681,46.36%,4.75%,第八剑,93750
47,吞海 第三季（上）,22555356,217417,38,16,18533,17362,93.68%,7.99%,OST·04 此地埋名,73221
48,降水概率百分百,1523588,25836,31,11,2391,1227,51.32%,4.75%,花絮03,93005
49,重生之将门毒后 第二季,41928045,382644,83,26,50406,33874,67.20%,8.85%,破亿福利·白噪音·花灯,52293
50,默读 第三季,37437932,600937,17,14,35593,33134,93.09%,5.51%,甜甜生日特别篇,59098
