排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,情蛊,41444399,445748,68,49,4000w福利·山大王,86178
2,奇洛李维斯回信,54164897,571365,98,41,OST A12 · 暗恋基本法,85974
3,二哈和他的白猫师尊,167001118,3195019,84,0,概念曲-拜长久（+童声版）,20741
4,囚于永夜,5342895,320715,1,0,织音发布会纯享PV · 概念预告,86822
5,放学等我 第一季,54213435,839057,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
6,灯花笑 上季,2863450,51499,22,7,第11集,94733
7,一屋暗灯 全一季,12743871,205169,54,14,主役版主题曲▪未说的,93038
8,天官赐福 第四季,8340712,119025,22,3,第二集·明明如昨好风送我,91718
9,你的雪人能活多久 第一季,1155174,52964,21,2,百万福利 · 傅让夷,93787
10,天官赐福 第一季,87450144,973448,61,43,四千万福利·小剧场·从前有一位名师,52400
11,伪装学渣 第一季,103538502,1952627,30,17,千万福利·“叫妈妈”,58262
12,虚拟偶像团综丨《去世界尽头》,5237170,51987,43,0,嘉宾观察室林致篇·皮筋立大功,94354
13,魔道祖师 第一季,260258275,2283397,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,74790914,1002622,64,14,线下漫展VLOG,52347
15,宋玉章 第一季,3286829,44347,19,1,主题曲 · 玉堂春· 伴奏,86589
16,我在无限游戏里封神 第四季,7795650,143996,56,15,特别放送 · emoji大挑战,86834
17,我喜欢你的信息素 第一季,100866643,1519925,48,21,四千万福利,58217
18,伏特加与曼特宁,1650463,62948,21,1,主题曲·私藏余温,92988
19,早春晴朗,37461966,281263,57,24,完结FT,72230
20,台风眼 第一季,35907963,307913,53,20,千万福利·富士山在等一片云,52404
21,将进酒 第一季,106583645,1446848,59,16,完结FT,25944
22,洄天 第一季,28271474,247194,65,14,完结语音 · 高能量S级监护人的一天,86815
23,囚于永夜,1143728,28709,200,161,温然生日小剧场,94916
24,重生之将门毒后 第一季,94900665,841374,82,27,主役reaction·片段03,43922
25,放学等我 第二季,31859461,451552,42,16,番外·恋爱纪念日,68837
26,天官赐福 第三季,72359681,273194,68,44,小剧场·元宵·花灯,82040
27,某某 第一季,98746369,1725877,43,28,伴奏|《梧桐说》,58219
28,恒星时刻 第一季,342683,49306,1,0,歌曲《狮心》（Live）,94789
29,一颗苹果,13927328,164947,82,35,完结FT · 谢谢光临,90818
30,娘娘腔,38527209,723723,31,0,主役听剧Reaction,46640
31,再世权臣 第一季,22127602,261710,79,17,花絮07,71321
32,全球高考 第一季（全新版）,21965220,376633,37,11,— 「全季完结FT」—,60289
33,虚拟偶像团综丨《NEW DAYS（一起又出发）》,31686927,115274,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
