排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,4321311,121352,22,2,哄睡语音·宋谨,93038
2,洄天 第一季,22578984,222473,42,5,洄天特别栏目 · 异能百科01,86815
3,奇洛李维斯回信,45918457,524625,81,25,回信广播剧完结FT（下） · 花都冰室,85974
4,情蛊,36180423,399554,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,162181234,3153963,76,0,第肆季-第九期,20741
6,囚于永夜,4477601,274464,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,50994644,809802,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,见春天,12625091,224249,54,8,魏清越书信·02,80533
9,奇洛李维斯回信 番外篇,547438,43280,3,2,番外 ·  庆生宴,93420
10,早春晴朗,33037018,255182,57,24,完结FT,72230
11,我在无限游戏里封神 第四季,3736550,116950,23,6,第六集 · 抢亲,86834
12,天官赐福 第一季,84084939,945943,61,43,四千万福利·小剧场·从前有一位名师,52400
13,我在无限游戏里封神 第一季,71761951,974992,64,14,线下漫展VLOG,52347
14,虚拟偶像团综丨《NEW DAYS（一起又出发）》,27466634,109205,94,0,《Break of day》幕后花絮·戏里戏外,84529
15,一颗苹果,12422315,144007,80,34,启动音试听 · 谢青寄,90818
16,魔道祖师 第一季,257777557,2255597,39,22,主创FT<下>,15861
17,伪装学渣 第一季,102059445,1925384,30,17,千万福利·“叫妈妈”,58262
18,放学等我 第二季,29965469,432460,42,16,番外·恋爱纪念日,68837
19,再世权臣 第一季,20861065,252641,79,17,花絮07,71321
20,天官赐福 第四季,4555017,75225,10,0,新年小剧场《压岁钱》,91718
21,我喜欢你的信息素 第一季,98964054,1496169,48,21,四千万福利,58217
22,娑婆,561297,25005,6,0,第二集,93178
23,重生之将门毒后 第一季,91917396,823339,82,27,主役reaction·片段03,43922
24,娘娘腔,36710739,701248,31,0,主役听剧Reaction,46640
25,伏特加与曼特宁,597436,40830,2,0,五一迷你剧场,92988
26,干涸地,1775744,75825,1,0,概念预告,86725
27,交易沦陷,27090646,166111,138,99,特别福利·星空沦陷,54171
28,将进酒 第一季,104846791,1427512,59,16,完结FT,25944
29,小蘑菇 第一季,49335862,911200,33,17,白噪音·漫步荒原,29125
30,于是麦麦决定离家出走,4943412,100518,38,23,花絮05,86179
31,台风眼 第一季,34319200,288727,53,20,千万福利·富士山在等一片云,52404
32,某某 第一季,97208723,1702279,43,28,伴奏|《梧桐说》,58219
33,初三的六一儿童节,25995683,57304,273,241,番外4 城寨往事（4）,85562
34,液态欲望 全一季,428297,24158,12,3,EP03,86692
35,坠落,10227478,168066,59,22,台风眼S02E17,76041
36,全球高考 第一季（全新版）,20707176,361638,37,11,— 「全季完结FT」—,60289
37,天官赐福 第三季,69404821,256289,67,43,小剧场·元宵·花灯,82040
38,我在无限游戏里封神 第三季,21917223,205792,91,21,破亿纪念单曲·神明所遗落的,81851
39,难哄,145642550,1571404,76,48,破亿福利·纪念FT,38074
40,藏南晚星,18252789,194888,79,42,主题曲伴奏·途经,85110
41,二哈和他的白猫师尊,14553799,96988,669,603,完结FT,81979
42,反差 全一季,7021553,55289,35,17,第十四集·烈焰焚心,86684
43,顶级掠食者 第二季,6994877,53895,34,15,第十四集·下,86789
44,南方海啸,22858509,165872,102,68,花絮⑤,85492
45,针锋对决,37347760,922749,19,0,完结FT  互动问答,19249
46,偷偷藏不住,201729982,2411930,89,54,2亿福利·双人电话语音,34632
47,逐玉 第一季,4329769,71819,43,14,原创配乐 · 凶夜,89245
48,沉醉不醒,2249647,44740,23,6,ღ200万福利·晚安语音·苏墨,86740
49,魔道祖师 第三季,295272452,1537369,66,56,传讯符·忘羡,22602
50,吞海 第一季,50346877,519969,54,17,原创配乐·破晓,29187
51,判官 第一季,37749782,645284,45,21,听剧reaction,37773
52,你的距离,89607908,930833,70,27,完结FT·主创版,31552
53,这题超纲了 第一季,20271439,486716,44,17,【回放】《这题超纲了》M星直播,41369
54,FOG[电竞] 第一季,69715484,757849,39,14,2000W福利·whisper伴奏抒情版,29122
55,偏偏宠爱,17094966,358148,49,13,四百万语音·江忍,52353
56,不二之臣,40463346,845203,16,0,大结局·下,25580
57,天官赐福 第二季,71220650,346147,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
58,迪奥先生 第一季,79057576,1074260,30,15,王氏破产 铃声,23329
59,虚拟偶像团综丨《一起再出发》,89692418,249711,179,0,中秋特辑·清道夫,58225
60,我在无限游戏里封神 第二季（下）,19699419,243380,55,14,花絮06,76557
61,虚拟偶像团综丨《LASER出道日》,82166261,674607,89,0,专业小课堂：电子竞技运动与管理专业,28989
62,江医生 第一季,15709162,225881,49,27,千万播放福利第四弹·小剧场·猫,81852
63,重生之将门毒后 第二季,40851273,376133,83,26,破亿福利·白噪音·花灯,52293
