排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,10575527,188088,46,11,第十三集,93038
2,奇洛李维斯回信,51120493,554362,98,41,OST A12 · 暗恋基本法,85974
3,囚于永夜,5021487,305144,1,0,织音发布会纯享PV · 概念预告,86822
4,情蛊,39276436,427097,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,164887458,3178653,78,0,第肆季-第十一期,20741
6,洄天 第一季,27461806,243751,62,13,第十五期,86815
7,放学等我 第一季,52950143,828411,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,小蘑菇 第一季,50479655,924974,33,17,白噪音·漫步荒原,29125
9,天官赐福 第一季,86063842,961903,61,43,四千万福利·小剧场·从前有一位名师,52400
10,虚拟偶像团综丨《去世界尽头》,2443148,42782,12,0,《维尔维德档案部手记》幕后花絮·我们在大量梗中加入了少量剧情,94354
11,我在无限游戏里封神 第四季,6474725,135975,44,14,特别放送 · 打工人的亿些日常之激励自我日常,86834
12,魔道祖师 第一季,259287382,2272635,39,22,主创FT<下>,15861
13,坠落,11379254,181840,59,22,番外二·新生,76041
14,我在无限游戏里封神 第一季,73618560,992131,64,14,线下漫展VLOG,52347
15,天官赐福 第四季,6095310,93896,15,0,谢怜生辰快乐,91718
16,伪装学渣 第一季,102933909,1942945,30,17,千万福利·“叫妈妈”,58262
17,灯花笑 上季,408664,27119,5,0,倒计时两天·门面,94733
18,早春晴朗,36065060,273659,57,24,完结FT,72230
19,我喜欢你的信息素 第一季,100110455,1511105,48,21,四千万福利,58217
20,虚拟偶像团综丨《NEW DAYS（一起又出发）》,30243509,113515,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
21,一颗苹果,13393252,157884,82,35,完结FT · 谢谢光临,90818
22,某某 第一季,98136334,1717203,43,28,伴奏|《梧桐说》,58219
23,放学等我 第二季,31124971,444706,42,16,番外·恋爱纪念日,68837
24,台风眼 第一季,35327733,300329,53,20,千万福利·富士山在等一片云,52404
25,迪奥先生 第一季,79504047,1077275,30,15,王氏破产 铃声,23329
26,满城衣冠 全一季,1577101,47330,14,0,花絮② · 黑老大is coming,90878
27,重生之将门毒后 第一季,93649576,834620,82,27,主役reaction·片段03,43922
28,干涸地,1948187,88212,1,0,概念预告,86725
29,见春天,13122556,230548,54,8,魏清越书信·02,80533
30,将进酒 第一季,105929501,1439950,59,16,完结FT,25944
31,入戏,8738579,92501,80,54,新春语音,82289
32,娘娘腔,37819919,715061,31,0,主役听剧Reaction,46640
33,全球高考 第一季（全新版）,21473718,371137,37,11,— 「全季完结FT」—,60289
34,于是麦麦决定离家出走,5717712,109494,51,32,花絮11,86179
35,再世权臣 第一季,21608560,258322,79,17,花絮07,71321
36,恒星时刻 第一季,163967,33642,1,0,歌曲《狮心》（Live）,94789
37,天官赐福 第三季,71131464,265873,67,43,小剧场·元宵·花灯,82040
38,藏南晚星,19280321,202490,79,42,主题曲伴奏·途经,85110
39,判官 第一季,38379075,651802,45,21,听剧reaction,37773
40,奇洛李维斯回信 番外篇,1001371,64700,3,2,番外 ·  庆生宴,93420
41,二哈和他的白猫师尊,15680489,102460,669,603,完结FT,81979
42,我在无限游戏里封神 第三季,23300772,214903,91,21,破亿纪念单曲·神明所遗落的,81851
43,交易沦陷,29019877,174838,138,99,特别福利·星空沦陷,54171
44,嫡谋·第一季,192992,6188,8,0,第三集 · 「墨棋藏机」,94462
45,吞海 第一季,51529146,530535,54,17,原创配乐·破晓,29187
46,针锋对决,37871927,932993,19,0,完结FT  互动问答,19249
47,虚拟偶像团综丨《一起再出发》,91674208,252990,179,0,中秋特辑·清道夫,58225
48,FOG[电竞] 第一季,70697122,764399,39,14,2000W福利·whisper伴奏抒情版,29122
49,江医生 第一季,16533267,232981,49,27,千万播放福利第四弹·小剧场·猫,81852
50,虚拟偶像团综丨《LASER出道日》,83174600,679385,89,0,专业小课堂：电子竞技运动与管理专业,28989
51,难哄,146635855,1576925,76,48,破亿福利·纪念FT,38074
52,魔道祖师 第三季,296658436,1543211,66,56,传讯符·忘羡,22602
53,沉醉不醒,3633612,54876,41,22,小剧场·好好的,86740
54,小蘑菇 第二季,51492689,502343,51,34,破亿电话·双人,39605
55,偷偷藏不住,202614545,2416162,89,54,2亿福利·双人电话语音,34632
56,天官赐福 第二季,72696062,354922,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
57,我在无限游戏里封神 第二季（下）,20647954,251978,55,14,花絮06,76557
58,这题超纲了 第一季,20788663,494580,44,17,【回放】《这题超纲了》M星直播,41369
59,虚拟偶像综艺 |《VANITY FAIR（名利场）》,28066520,128679,71,0,梦系列小剧场06·白日,78684
60,不二之臣,40970474,851395,16,0,大结局·下,25580
61,逐玉 第一季,4539510,73548,43,14,原创配乐 · 凶夜,89245
62,本能游戏,25883119,107141,221,158,雪地番外 · 04冰冷的家,69569
63,当你叫醒我,662116,13009,8,0,第四集,94268
64,重生之将门毒后 第二季,41814782,381919,83,26,破亿福利·白噪音·花灯,52293
65,绰约,1840418,30487,22,1,律法小贴士·3则,86680
66,南方海啸,24261111,170834,102,68,花絮⑤,85492
67,你的距离,90516490,935990,70,27,完结FT·主创版,31552
68,旧故新长 全一季,1300647,107316,1,0,织音发布会PV,86778
69,虚拟偶像综艺丨《险象环声》,83478234,437798,138,0,三千万福利·偶像问答,38165
70,破云 第一季,59181739,1098562,20,15,圣诞特辑,59047
71,别来无恙 第一季,23098485,454234,48,22,1000W福利•《满心》（合唱版）,37937
72,我在无限游戏里封神 第二季（上）,20386430,329167,42,11,花絮06,71605
73,入蛊 全一季,786851,19779,21,13,Ⱄⱄᐝ第十六回,93646
74,唇枪 ,2841913,178405,5,0,第六期,21362
75,魔道祖师 第二季,171056900,1418477,41,37,主役FT（下）,19059
76,我喜欢你的信息素 第二季,76339163,846257,43,26,国风版·星衍,58218
77,伏特加与曼特宁,809545,51089,3,0,520小剧场·吻醒,92988
78,你的雪人能活多久 第一季,129332,26699,2,0,主题曲《爱你是写在雪中的诗》剧情版,93787
79,夫人你马甲又掉了 第一季,64885959,1022780,25,0,小剧场3,32574
80,欢迎进入梦魇直播间 第一季,23654386,195040,62,20,完结FT,75856
81,谁把谁当真,14751223,776935,4,0,第四期,726
82,虚拟偶像团综丨《FINE DAY》,34813744,253316,41,0,虚拟偶像，但开团会,50725
83,FOG[电竞]第二季,58195061,434877,50,28,破亿特别直播回放,39588
84,提灯看刺刀 上季,14584372,240905,32,8,花絮·韩楚,77771
85,君有疾否 第一季,26959499,463481,67,56,苏世誉 ✦ 第一季启动音,34592
86,失忆后死对头成了我男朋友？,5187929,100412,48,20,花絮15·恢复,86693
87,落池,68476486,1348958,15,0,落池·番外,22032
88,偏偏宠爱,17534314,363694,49,13,四百万语音·江忍,52353
89,娑婆,1256889,33802,19,10,主题曲·此身,93178
90,搭界 第一季,151815,11760,6,0,第二集,94617
91,宋玉章 第一季,1240360,30366,3,0,月历语音 · 静玉,86589
92,我嗑了对家X我的CP,58286138,896491,48,29,完结FT,21102
93,谁来言说夜晚 上季,670040,12465,33,7,第24集,94321
94,台风眼 第二季,29499903,158369,50,32,完结 FT,68664
95,理想型,781590,13726,36,18,29·后悔,93439
96,BE狂魔求生系统 第一季,17410639,397513,72,17,1000W福利·真吃醋啦O.o？,51469
97,再世权臣 第三季（下）,609765,22352,17,10,第十集 ·  破镜何圆,93437
98,全球高考 第二季,39829186,548299,40,15,—原创配乐「警告声中接吻」—,39622
99,你亲我一下,18760031,271008,63,15,特别加更·随便玩一下05,52356
100,可爱过敏原 第一季,26450936,582559,63,15,主役版主题曲《不冻港》,45209
