排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,3097444,102319,16,1,花絮02,93038
2,洄天 第一季,21108104,215688,38,3,1000W特别福利 · 纪念日,86815
3,奇洛李维斯回信,44743870,517895,79,23,花絮09 ·小花絮又又又又又来了,85974
4,情蛊,35335587,393036,65,46,花絮15,86178
5,二哈和他的白猫师尊,161694428,3150370,76,0,第肆季-第九期,20741
6,囚于永夜,4389819,269839,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,50611705,805876,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,我在无限游戏里封神 第四季,3247197,113121,20,4,特别放送 · 运气值比拼,86834
9,见春天,12468032,222420,54,8,魏清越书信·02,80533
10,一颗苹果,12194023,141524,80,34,启动音试听 · 谢青寄,90818
11,早春晴朗,32350280,250478,57,24,完结FT,72230
12,天官赐福 第一季,83716101,943075,61,43,四千万福利·小剧场·从前有一位名师,52400
13,我在无限游戏里封神 第一季,71419215,972076,64,14,线下漫展VLOG,52347
14,虚拟偶像团综丨《NEW DAYS（一起又出发）》,26832033,108433,94,0,《Break of day》幕后花絮·戏里戏外,84529
15,伏特加与曼特宁,540366,38228,2,0,五一迷你剧场,92988
16,魔道祖师 第一季,257490600,2253072,39,22,主创FT<下>,15861
17,放学等我 第二季,29735965,429881,42,16,番外·恋爱纪念日,68837
18,天官赐福 第四季,4428786,72308,10,0,新年小剧场《压岁钱》,91718
19,于是麦麦决定离家出走,4735630,98716,35,21,花絮04,86179
20,再世权臣 第一季,20707282,251402,79,17,花絮07,71321
21,我喜欢你的信息素 第一季,98757250,1493907,48,21,四千万福利,58217
22,伪装学渣 第一季,101908963,1922667,30,17,千万福利·“叫妈妈”,58262
23,重生之将门毒后 第一季,91581211,821519,82,27,主役reaction·片段03,43922
24,娘娘腔,36482591,698568,31,0,主役听剧Reaction,46640
25,干涸地,1749241,74071,1,0,概念预告,86725
26,将进酒 第一季,104630725,1425448,59,16,完结FT,25944
27,小蘑菇 第一季,49144937,909047,33,17,白噪音·漫步荒原,29125
28,初三的六一儿童节,25204717,55266,261,229,番外3 兄弟（4）,85562
29,某某 第一季,97027038,1699839,43,28,伴奏|《梧桐说》,58219
