排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,奇洛李维斯回信,49978015,548433,85,28,5000W福利第①弹 · 主役版《昨日歌》,85974
2,一屋暗灯 全一季,9399521,177436,42,9,花絮06,93038
3,二哈和他的白猫师尊,164253453,3172918,77,0,第肆季-第十期,20741
4,洄天 第一季,26927580,240815,61,12,主题曲「你的方向」· 伴奏,86815
5,囚于永夜,4881528,297336,1,0,织音发布会纯享PV · 概念预告,86822
6,情蛊,38699622,420345,67,48,完结FT·下,86178
7,小蘑菇 第一季,50277550,921621,33,17,白噪音·漫步荒原,29125
8,放学等我 第一季,52555752,824672,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,我在无限游戏里封神 第四季,5923387,132366,39,13,第十三集 · 召唤物,86834
10,坠落,11246895,180339,59,22,番外二·新生,76041
11,天官赐福 第一季,85619888,958113,61,43,四千万福利·小剧场·从前有一位名师,52400
12,魔道祖师 第一季,258976420,2268484,39,22,主创FT<下>,15861
13,我在无限游戏里封神 第一季,73223911,988261,64,14,线下漫展VLOG,52347
14,早春晴朗,35647249,271578,57,24,完结FT,72230
15,伪装学渣 第一季,102746858,1938935,30,17,千万福利·“叫妈妈”,58262
16,天官赐福 第四季,5638947,88975,13,0,新年小剧场《压岁钱》,91718
17,虚拟偶像团综丨《去世界尽头》,763742,33926,5,0,团综主题曲·《去世界尽头》(纯享版),94354
18,我喜欢你的信息素 第一季,99864882,1507572,48,21,四千万福利,58217
19,虚拟偶像团综丨《NEW DAYS（一起又出发）》,29652675,112421,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
20,迪奥先生 第一季,79417029,1076596,30,15,王氏破产 铃声,23329
21,放学等我 第二季,30896841,442355,42,16,番外·恋爱纪念日,68837
22,一颗苹果,13177935,153008,81,34,花絮08 · 客官很可以,90818
23,某某 第一季,97945698,1713834,43,28,伴奏|《梧桐说》,58219
24,台风眼 第一季,35133224,297732,53,20,千万福利·富士山在等一片云,52404
25,将进酒 第一季,105720058,1437156,59,16,完结FT,25944
26,重生之将门毒后 第一季,93266017,830778,82,27,主役reaction·片段03,43922
27,满城衣冠 全一季,1358940,44932,10,0,第2集 · 债,90878
28,干涸地,1907692,85057,1,0,概念预告,86725
29,娘娘腔,37593849,712161,31,0,主役听剧Reaction,46640
30,交易沦陷,28735400,173813,138,99,特别福利·星空沦陷,54171
31,全球高考 第一季（全新版）,21314977,369089,37,11,— 「全季完结FT」—,60289
