排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,22590351,222497,42,5,洄天特别栏目 · 异能百科01,86815
2,一屋暗灯 全一季,4331580,121470,22,2,哄睡语音·宋谨,93038
3,我在无限游戏里封神 第四季,3739081,116972,23,6,第六集 · 抢亲,86834
4,奇洛李维斯回信 番外篇,549107,43363,3,2,番外 ·  庆生宴,93420
5,入蛊 全一季,49315,5912,3,0,Ⱄⱄᐝ楔子,93646
6,蜉蝣,191639,15174,7,0,ೀ˖˚ 第二集,93202
7,娑婆,562980,25034,6,0,第二集,93178
8,逐玉 第二季,776271,14565,17,6,第九集 · 流言,92520
9,愚蠢的有钱人,604996,18608,42,29,【花絮3】,93113
10,再世权臣 第三季（下）,117034,12557,4,1,小剧场 · 莫怨莫恨,93437
11,沉醉不醒,2251341,44757,23,6,ღ200万福利·晚安语音·苏墨,86740
12,液态欲望 全一季,428891,24177,12,3,EP03,86692
13,沉入地球,42317,4300,7,0,第04集 · 眼为情苗,93569
14,全球进化后我站在食物链顶端 第二季（下）,136408,9449,9,6,第二十一集,92775
15,再世权臣 第三季（上）,2585263,47745,34,10,第十集 ·  再度启程,86827
16,君有疾否,1537855,32418,97,69,第80集,90896
17,语义错误 第一季,3581917,25426,25,8,300W · 小剧场「GAME TIME」,92155
18,沉浮事,274814,10126,48,38,第肆拾伍集 撤婚,92895
19,禁区,222957,9513,36,15,23 看戏,92575
20,初三的六一儿童节 第二季（上）,548904,9276,7,3,第四集 · 绝命追捕,93154
21,美人印,604182,29306,17,8,小剧场3-来一口甜,92611
22,降水概率百分百,730150,19421,14,2,˚.⊹ 第五期 ♡₊˚,93005
23,烟花情书,76943,3686,5,1,第三集,93337
24,欲言难止,45578,3139,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
25,闭嘴，你这假粉 全一季,1980658,24474,33,20,番外2 · 一日为友，终生为父,87641
26,落火 全一季,274433,14066,14,4,第六集,92245
27,余污 第一季,250157,13214,10,0,第三期,92701
28,第二十八年春II,153423,5894,2,0,第五期,92633
29,伏特加与曼特宁,205439,9646,39,30,°☆. 第35集 « *,92968
30,嫁入高门的人,110560,4482,26,16,第22集,93169
