排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,你的雪人能活多久 第一季,540916,41540,12,0,第一集（下）· 当一个 Alpha决定结婚,93787
2,灯花笑 上季,1897202,43025,15,1,第6集,94733
3,虚拟偶像团综丨《去世界尽头》,4253013,49407,27,0,第三期·九个太阳,94354
4,伏特加与曼特宁,1163654,57384,10,0,第一期,92988
5,天官赐福 第四季,6785508,102006,16,0,正式预告·神明与信徒,91718
6,宋玉章 第一季,2262908,40783,14,0,主题曲 · 不照我 · 伴奏,86589
7,囚于永夜,563062,19129,200,161,温然生日小剧场,94916
8,当你叫醒我,962467,16323,13,0,第七集,94268
9,沉浮事,316276,12289,11,0,浊世篇·第二集,94775
10,恒星时刻 第一季,274096,43919,1,0,歌曲《狮心》（Live）,94789
11,满城衣冠 全一季,1971234,51237,19,4,第6集 · 出将,90878
12,金陵春 第一季,128854,5453,10,1,第四集,94497
13,逆鳞 第一季,458201,15185,23,9,第十剑,93750
14,谁来言说夜晚 上季,1001513,14252,52,26,第43集,94321
15,再世权臣 第三季（下）,828891,24789,21,12,第十二集 ·  雨后风荷,93437
16,嫡谋·第一季,287278,8238,11,3,第六集 ·  「惊鸿一瞥」,94462
17,欲言难止,719620,21397,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
18,错登科  第一季,71910,4045,7,1,第三集·疑窦生,94787
19,炽火难熄 全一季,178952,16533,8,0,第二集 · 再遇,94917
20,沉入地球,387820,9179,81,58,第70集 · 头头救拔如是众生,93569
21,守寡后我重生了 第二季,6835,973,1,0,预告,95212
22,搭界 第一季,333295,14865,15,4,主役采访 01,94617
23,绰约,2014618,31683,30,4,律法小贴士·6则,86680
24,触礁,34748,6622,3,0,⟡主题曲·Fall For The Reef⟡,95034
25,解瘾,274272,12238,15,1,福利音❃执迷,94782
26,放学后别来我办公室 全一季,411589,15618,4,0,概念曲＜青阳＞纯歌版,86868
27,清白之年,313303,11975,11,0,第三集·他骑竹马来,94838
28,大王万万不可！ 第一季,236000,13451,20,4,配乐⑦·迁都,94259
29,入蛊 全一季,897530,20723,22,14,Ⱄⱄᐝ白噪音·逍遥居,93646
30,赤霞珠,71605,7617,11,5,第7集·他是我的,95114
