排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,9214649,175503,42,9,29591,11723,39.62%,6.68%,花絮06,93038
2,我在无限游戏里封神 第四季,5804335,131735,39,13,9591,7057,73.58%,5.36%,第十三集 · 召唤物,86834
3,洄天 第一季,26814443,240458,56,11,22483,10604,47.16%,4.41%,第十三期,86815
4,奇洛李维斯回信,49805797,547432,85,28,51218,26865,52.45%,4.91%,5000W福利第①弹 · 主役版《昨日歌》,85974
5,早春晴朗,35568796,271180,57,24,21833,14349,65.72%,5.29%,完结FT,72230
6,情蛊,38601326,419462,67,48,50950,31446,61.72%,7.50%,完结FT·下,86178
7,满城衣冠 全一季,1307728,44201,10,0,1805,0,0.00%,0.00%,第2集 · 债,90878
8,坠落,11210856,179942,59,22,14798,4908,33.17%,2.73%,番外二·新生,76041
9,我在无限游戏里封神 第三季,22979932,212565,91,21,29278,21729,74.22%,10.22%,破亿纪念单曲·神明所遗落的,81851
10,沉醉不醒,3426357,53868,39,20,4233,2535,59.89%,4.71%,第十四期,86740
11,天官赐福 第三季,70750510,263290,67,43,32751,27015,82.49%,10.26%,小剧场·元宵·花灯,82040
12,小蘑菇 第二季,51301962,500515,51,34,51779,47599,91.93%,9.51%,破亿电话·双人,39605
13,天官赐福 第二季,72369673,352573,61,43,38020,34598,91.00%,9.81%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
14,再世权臣 第三季（下）,498516,20790,15,8,1508,1332,88.33%,6.41%,第八集 ·  走投无路,93437
15,天官赐福 第一季,85551482,957525,61,43,68564,36828,53.71%,3.85%,四千万福利·小剧场·从前有一位名师,52400
16,放学等我 第一季,52483216,823994,53,18,63042,36277,57.54%,4.40%,1700W福利·P-特别小剧场「2022.12.2」,64911
17,放学等我 第二季,30855024,441871,42,16,44536,34354,77.14%,7.77%,番外·恋爱纪念日,68837
18,小蘑菇 第一季,50242993,921233,33,17,58334,39145,67.10%,4.25%,白噪音·漫步荒原,29125
19,我在无限游戏里封神 第一季,73158068,987623,64,14,77219,43303,56.08%,4.38%,线下漫展VLOG,52347
20,愚蠢的有钱人,1390329,27110,87,70,2322,1271,54.74%,4.69%,【花絮6】,93113
21,藏南晚星,19061409,200658,79,42,20162,14899,73.90%,7.43%,主题曲伴奏·途经,85110
22,魔道祖师 第三季,296346633,1541712,66,56,97590,89971,92.19%,5.84%,传讯符·忘羡,22602
23,我在无限游戏里封神 第二季（下）,20424524,249771,55,14,27389,23370,85.33%,9.36%,花絮06,76557
24,魔道祖师 第一季,258923709,2267830,39,22,97074,64621,66.57%,2.85%,主创FT<下>,15861
25,门生故旧,478090,15355,34,22,1489,1072,71.99%,6.98%,☆ 27·步步为营,93774
26,默读 第五季,39064213,464404,47,34,46445,40042,86.21%,8.62%,电话,59100
27,绰约,1685392,29400,17,0,959,0,0.00%,0.00%,第二集·约法三章,86680
28,一颗苹果,13144372,152611,81,34,12522,5471,43.69%,3.58%,花絮08 · 客官很可以,90818
29,台风眼 第二季,29368208,156733,50,32,13723,12683,92.42%,8.09%,完结 FT,68664
30,吞海 第一季,51247159,527875,54,17,45034,28274,62.78%,5.36%,原创配乐·破晓,29187
31,魔道祖师 第二季,170862422,1416954,41,37,88849,81575,91.81%,5.76%,主役FT（下）,19059
32,台风眼 第一季,35100096,297306,53,20,21113,13310,63.04%,4.48%,千万福利·富士山在等一片云,52404
33,我在无限游戏里封神 第二季（上）,20235810,327065,42,11,33675,29156,86.58%,8.91%,花絮06,71605
34,江医生 第一季,16349544,231297,49,27,22472,13635,60.68%,5.90%,千万播放福利第四弹·小剧场·猫,81852
35,秋燥 第一季,331758,13979,12,3,1453,447,30.76%,3.20%,第六集,93438
36,某某 第一季,97912682,1713252,43,28,77559,45191,58.27%,2.64%,伴奏|《梧桐说》,58219
37,逆鳞 第一季,284224,12615,16,3,1273,487,38.26%,3.86%,花絮②,93750
38,交易沦陷,28681795,173606,138,99,17207,10042,58.36%,5.78%,特别福利·星空沦陷,54171
39,将进酒 第一季,105687240,1436714,59,16,78357,53384,68.13%,3.72%,完结FT,25944
40,我喜欢你的信息素 第一季,99827007,1507069,48,21,72385,45010,62.18%,2.99%,四千万福利,58217
41,娑婆,1116888,31532,16,8,3159,713,22.57%,2.26%,第九集,93178
42,太傅他人人喊打 第二季,3565413,43124,36,21,3646,2568,70.43%,5.95%,小剧场·《龙床》,86723
43,吞海 第二季,32359682,269765,56,19,25854,24076,93.12%,8.92%,新年祝福,67085
44,理想型,460550,9691,20,3,808,238,29.46%,2.46%,14·不好,93439
45,默读 第四季,45923094,541456,31,23,42002,40154,95.60%,7.42%,骆一锅的一天,59099
46,沉浮事,686045,17334,84,72,1269,787,62.02%,4.54%,花絮-叁,92895
47,吞海 第三季（上）,22386395,215454,38,16,18364,17202,93.67%,7.98%,OST·04 此地埋名,73221
48,伪装学渣 第一季,102713537,1938281,30,17,80060,47016,58.73%,2.43%,千万福利·“叫妈妈”,58262
49,入戏,8468855,89642,80,54,7399,5698,77.01%,6.36%,新春语音,82289
50,默读 第三季,37358079,599555,17,14,35556,33095,93.08%,5.52%,甜甜生日特别篇,59098
